,ZipCode,2017.0,2018.0,2019.0,2020.0,2021.0,2017.0->2018.0,2018.0->2019.0,2019.0->2020.0,2020.0->2021.0,2017.0->2018.0PERCENT,2018.0->2019.0PERCENT,2019.0->2020.0PERCENT,2020.0->2021.0PERCENT,2018.0->2019.0PERCENT_norm,2017.0_norm,2019.0->2020.0_norm,2020.0->2021.0PERCENT_norm,2019.0_norm,2021.0_norm,2020.0->2021.0_norm,2017.0->2018.0_norm,2019.0->2020.0PERCENT_norm,2020.0_norm,2018.0->2019.0_norm,2018.0_norm,2017.0->2018.0PERCENT_norm
21,10453,3154608.0,3246064.0,3052099.0,1433743.994,1518048.0,91456.0,-193965.0,-1618355.006,84304.00600000005,2.8991240750039307,-5.975390503699249,-53.024328699691594,5.87999017626574,0.32806498110035337,0.017350518478091638,0.9856081801442473,0.06872538923851065,0.01727265758866929,0.02033967050220933,0.005733600741475952,0.7467971892491003,0.7714327640590816,0.022838904684108787,0.49585791913362776,0.018663185254749463,0.651304225307288
22,10454,3605579.0,3420568.0,3288037.0,1680023.954,1793104.0,-185011.0,-132531.0,-1608013.046,113080.04600000009,-5.131242444001366,-3.874531949079802,-48.90495593571484,6.73085914821427,0.3861218333824975,0.020383983624746107,0.985721510874507,0.09191866680218573,0.01888209329208539,0.024698570902961108,0.009451527501251163,0.6903446953539463,0.9379701162312007,0.02728533424434587,0.5061555435091979,0.019865522768536325,0.4019366717790508
23,10455,8592047.0,8667470.0,8837013.0,3700214.105,4446078.0,75423.0,169543.0,-5136798.895,745863.895,0.8778234104166329,1.9560840706688343,-58.12822607593765,20.157317220972,0.5472498694552391,0.05392555699178701,0.9470518701877224,0.4579016548354516,0.05673407174319988,0.06674109835840308,0.09120857278443305,0.7435233705487817,0.5650932061945289,0.06375859501922265,0.5567894691143346,0.05601682649660735,0.5885366292728832
24,10458,24325082.0,22748002.0,21484541.0,9461301.921,12302333.0,-1577080.0,-1263461.0,-12023239.079,2841031.079,-6.483349161988436,-5.55416251502,-55.96228040896941,30.02790844983119,0.33970554160457334,0.1597541209650688,0.8715879063992202,0.7269576077916916,0.14300836042562834,0.19124168394064145,0.3619087156670696,0.40609461587200724,0.6526577158888013,0.16777140695968307,0.3165880021629805,0.15303209169211193,0.3599496038693168
25,10459,4281866.0,3930506.0,3860035.0,1813408.089,2172905.0,-351360.0,-70471.0,-2046626.911,359496.9110000001,-8.205768232821859,-1.7929243715694618,-53.02094180493182,19.824380026794955,0.4436466883381902,0.024933041199702168,0.9809150303212599,0.44882633888153234,0.02278394040226943,0.03071739881838897,0.04128912073657522,0.6563774735626837,0.7715696889060656,0.029693500790786167,0.5165580985885982,0.023379010064560737,0.3064631996276691
26,10461,28645809.0,27514201.0,28182956.0,10905459.168000001,13072500.0,-1131608.0,668755.0,-17277496.832,2167040.8319999985,-3.95034401018313,2.4305812114987457,-61.304771692508055,19.871156258681598,0.5603625134992128,0.18881757462995835,0.8140099552062227,0.4501013814148677,0.18870116216717886,0.20344676670540862,0.2748277144191979,0.49705666689604294,0.43667232118413984,0.1938447564627909,0.6404678501374994,0.18587133810407627,0.4386071964318978
27,10462,12483351.0,11888605.0,11896986.0,5457090.072000001,6091057.0,-594746.0,8381.0,-6439895.927999999,633966.9279999994,-4.764313684682903,0.07049607586424143,-54.13048252725522,11.617307386089253,0.4951419807834173,0.0801004885484439,0.9327720877916313,0.22511514477696506,0.0776074783063193,0.09280960667063134,0.07675124203471954,0.6066798724776864,0.7267133516406573,0.095477884048419,0.529775344368825,0.0782105380875843,0.4133309371359115
28,10463,6990408.0,6647488.0,6314561.0,3002499.012,3255720.0,-342920.0,-332927.0,-3312061.988,253220.9879999999,-4.905579187938672,-5.0083129145927,-52.45118366898348,8.433674315560436,0.3547899981714342,0.043152101306116505,0.9670479605034894,0.13833458525488554,0.03952732967980464,0.047877114430628066,0.027558041059124464,0.6581008584457805,0.794603780933163,0.051161788465661544,0.47256497909264106,0.04209909317373676,0.40894420922486846
29,10466,2139662.0,2040678.0,2101489.0,961523.0260000001,1024743.0,-98984.0,60811.0,-1139965.974,63219.97399999993,-4.626151233232164,2.9799409803996513,-54.2456312643083,6.574982843936586,0.5755439729471623,0.010523464594945351,0.9908505305637778,0.08766973716683538,0.010788133374577548,0.012522108397791118,0.003009498092996272,0.7079107654177095,0.7220581366665525,0.01431325253166012,0.5385637098669391,0.01035804149647751,0.4176213057543544
30,10467,10487934.0,9818788.0,9576144.0,4447522.024,5139199.0,-669146.0,-242644.0,-5128621.976,691676.9759999998,-6.380150752283528,-2.4712214990281898,-53.55623282189575,15.551962919295928,0.4249020679325545,0.0666782775358914,0.9471414756591751,0.33236733155036247,0.061776005729677876,0.07772520852022276,0.08420750536237384,0.5914879488636584,0.7499290281272549,0.07725076881054883,0.4876982997538319,0.06394944020000705,0.36315423156535187
